Wall time,Step,Value
1703639184.8837533,2000,0.0
1703639270.2529695,4000,0.0
1703639354.0497417,6000,0.0
1703639438.906809,8000,0.0
1703639524.6484466,10000,0.0
1703639610.0048616,12000,0.0
1703639696.0148547,14000,0.0
1703639781.5995743,16000,0.0
1703639870.3202276,18000,0.0
1703639957.6285257,20000,0.0
1703640044.839798,22000,0.0
1703640133.4948306,24000,0.0
1703640221.7840195,26000,0.0
1703640308.6652758,28000,0.0
1703640395.5788248,30000,0.0
1703640484.307651,32000,0.0
1703640571.5438106,34000,0.0
1703640658.9187956,36000,0.0
1703640748.0808816,38000,0.0
1703640837.8548777,40000,0.0
1703640927.9928408,42000,0.0
1703641017.4765925,44000,0.0
1703641106.8025525,46000,0.0
1703641195.6653502,48000,0.0
1703641285.303733,50000,0.0
1703641376.31591,52000,0.0
1703641467.122412,54000,0.0
1703641556.984098,56000,0.0
1703641646.9279985,58000,0.0
1703641738.994894,60000,0.0
1703641832.4215117,62000,0.0
1703641925.505834,64000,0.0
1703642021.2991416,66000,0.0
1703642113.824678,68000,0.0
1703642207.1337283,70000,0.0
1703642300.2372591,72000,0.0
1703642391.7635896,74000,0.0
1703642483.1236594,76000,0.0
1703642577.0717256,78000,0.0
1703642677.881689,80000,0.0
1703642775.6002114,82000,0.0
1703642868.0985842,84000,0.0
1703642962.7364948,86000,0.0
1703643061.728852,88000,0.0
1703643158.8680036,90000,0.0
1703643252.0294993,92000,0.0
1703643341.4706402,94000,0.0
1703643431.2063427,96000,0.0
1703643522.3120413,98000,0.0
1703643613.0428777,100000,0.0
1703643702.8481011,102000,0.0
1703643792.1965404,104000,0.0
1703643881.4169006,106000,0.0
1703643971.0777733,108000,0.0
1703644065.7179558,110000,0.0
1703644163.5701272,112000,0.0
1703644260.5515916,114000,0.0
1703644354.5954776,116000,0.0
1703644451.3205092,118000,0.0
1703644545.8125787,120000,0.0
1703644640.6774912,122000,0.0
1703644734.5451021,124000,0.0
1703644824.8744917,126000,0.0
1703644917.2790456,128000,0.0
1703645011.3522778,130000,0.0
1703645101.8159227,132000,0.0
1703645195.9329314,134000,0.0
1703645291.044267,136000,0.0
1703645391.916084,138000,0.0
1703645493.7859046,140000,0.0
1703645592.1816351,142000,0.0
1703645694.4542167,144000,0.0
1703645794.953054,146000,0.0
1703645890.637781,148000,0.0
1703645986.0538795,150000,0.0
1703646084.4365458,152000,0.0
1703646176.8033786,154000,0.10000000149011612
1703646269.0293465,156000,0.0
1703646359.8571231,158000,0.0
1703646450.8290925,160000,0.0
1703646541.6078284,162000,0.0
1703646632.358402,164000,0.0
1703646724.0479493,166000,0.0
1703646815.643967,168000,0.0
1703646906.8494315,170000,0.10000000149011612
1703646997.3721054,172000,0.0
1703647089.0831308,174000,0.0
1703647180.3650413,176000,0.10000000149011612
1703647271.7235248,178000,0.0
1703647365.1628783,180000,0.0
1703647458.7408428,182000,0.0
1703647551.2225947,184000,0.0
1703647644.0269113,186000,0.0
1703647735.7595582,188000,0.0
1703647829.0124795,190000,0.0
1703647922.8707051,192000,0.0
1703648016.899027,194000,0.0
1703648111.285674,196000,0.0
1703648205.4476244,198000,0.10000000149011612
1703648300.811393,200000,0.10000000149011612
1703648395.6059082,202000,0.10000000149011612
1703648490.617375,204000,0.0
1703648584.1596012,206000,0.0
