Wall time,Step,Value
1701258753.1923926,3000,0.0
1701258871.8894103,6000,0.0
1701258991.5026011,9000,0.0
1701259112.6412797,12000,0.0
1701259235.2761006,15000,0.0
1701259358.6574943,18000,0.0
1701259483.1742835,21000,0.0
1701259609.705384,24000,0.0
1701259736.080804,27000,0.0
1701259863.6530004,30000,0.0
1701259990.3877628,33000,0.0
1701260118.6696434,36000,0.0
1701260246.9786458,39000,0.0
1701260375.4353218,42000,0.0
1701260504.9319828,45000,0.0
1701260633.2357924,48000,0.0
1701260762.1025915,51000,0.0
1701260892.5722837,54000,0.0
1701261021.4257793,57000,0.0
1701261150.6896024,60000,0.0
1701261280.2579408,63000,0.0
1701261407.8012238,66000,0.0
1701261536.8074532,69000,0.0
1701261666.556686,72000,0.0
1701261795.7286828,75000,0.0
1701261924.8059244,78000,0.0
1701262054.4924347,81000,0.0
1701262185.5648708,84000,0.0
1701262314.2334595,87000,0.0
1701262443.0702965,90000,0.0
1701262571.0851011,93000,0.0
1701262699.9491203,96000,0.0
1701262828.589542,99000,0.0
1701262957.8623722,102000,0.0
1701263086.1058555,105000,0.0
1701263215.0826743,108000,0.0
1701263344.2908502,111000,0.0
1701263473.524401,114000,0.0
1701263601.3536446,117000,0.0
1701263730.7114666,120000,0.0
1701263860.4648829,123000,0.0
1701263990.4838448,126000,0.0
1701264118.6000881,129000,0.0
1701264248.591089,132000,0.0
1701264378.4231768,135000,0.0
1701264508.0518339,138000,0.0
1701264638.2473364,141000,0.0
1701264767.3959239,144000,0.0
1701264898.868365,147000,0.0
1701265029.60371,150000,0.0
1701265158.8811438,153000,0.0
1701265288.7332237,156000,0.0
1701265419.498214,159000,0.0
1701265550.0066597,162000,0.0
1701265680.7573214,165000,0.0
1701265811.8222096,168000,0.0
1701265942.9163961,171000,0.0
1701266073.8790567,174000,0.0
1701266205.5839972,177000,0.0
1701266335.7400062,180000,0.0
1701266466.439332,183000,0.0
1701266597.7646635,186000,0.10000000149011612
1701266728.5502765,189000,0.0
1701266859.1221972,192000,0.0
1701266990.6798298,195000,0.0
1701267121.4107842,198000,0.0
1701267253.0892138,201000,0.0
1701267384.262108,204000,0.0
1701267514.948822,207000,0.0
1701267646.21137,210000,0.0
1701267777.037708,213000,0.0
1701267909.23213,216000,0.0
1701268041.3172793,219000,0.0
1701268172.5967844,222000,0.0
1701268304.279053,225000,0.10000000149011612
1701268435.8761017,228000,0.0
1701268567.7306993,231000,0.10000000149011612
1701268700.707687,234000,0.0
1701268833.2575598,237000,0.0
1701268965.1006155,240000,0.0
1701269096.660264,243000,0.0
1701269228.7927024,246000,0.20000000298023224
1701269361.48882,249000,0.10000000149011612
1701269494.550512,252000,0.20000000298023224
1701269628.0360398,255000,0.20000000298023224
1701269761.6212332,258000,0.10000000149011612
1701269894.4934425,261000,0.10000000149011612
1701270026.2467,264000,0.0
1701270159.421978,267000,0.0
1701270292.1788423,270000,0.10000000149011612
1701270426.9857342,273000,0.10000000149011612
1701270561.0084224,276000,0.20000000298023224
1701270694.532018,279000,0.10000000149011612
1701270827.8213613,282000,0.10000000149011612
1701270961.0569465,285000,0.20000000298023224
1701271094.4123359,288000,0.0
1701271227.450428,291000,0.20000000298023224
1701271360.930503,294000,0.0
1701271495.166225,297000,0.20000000298023224
1701271629.9052403,300000,0.20000000298023224
1701271764.2726376,303000,0.0
1701271899.5604167,306000,0.20000000298023224
1701272034.2391427,309000,0.30000001192092896
1701272168.1943216,312000,0.20000000298023224
